0	0.409973
1	0.443319
2	0.48359
3	0.486096
4	0.495793
5	0.476743
6	0.465012
7	0.479112
8	0.49891
9	0.486299
10	0.499522
11	0.493961
12	0.473961
13	0.475383
14	0.469691
15	0.492742
16	0.485417
17	0.495315
18	0.494435
19	0.504538
20	0.495317
21	0.497147
22	0.506437
23	0.50447
24	0.490841
25	0.495046
26	0.48074
27	0.484266
28	0.477485
29	0.483995
30	0.482027
31	0.489284
32	0.483451
33	0.484604
34	0.48006
35	0.491249
36	0.477756
37	0.482097
38	0.484403
39	0.48718
40	0.48196
41	0.491182
42	0.490911
43	0.484127
44	0.466161
45	0.488672
46	0.485487
47	0.492402
48	0.490841
49	0.497486
50	0.476536
51	0.490775
52	0.483725
53	0.491995
54	0.484063
55	0.482502
56	0.490911
57	0.480332
58	0.483114
59	0.482301
60	0.498979
61	0.481419
62	0.494571
63	0.49586
64	0.492672
65	0.489014
66	0.486642
67	0.474978
68	0.484198
69	0.479247
70	0.489826
71	0.47742
72	0.468875
73	0.479518
74	0.495995
75	0.484946
76	0.490232
77	0.499928
78	0.505892
79	0.49423
80	0.498979
81	0.495588
82	0.483993
83	0.488739
84	0.496133
85	0.489146
86	0.490977
87	0.493283
88	0.499519
89	0.491656
90	0.488264
91	0.481487
92	0.480267
93	0.485146
94	0.483655
95	0.474636
96	0.487046
97	0.499927
98	0.489149
99	0.491791
100	0.508808
101	0.504133
102	0.505487
103	0.503045
104	0.498701
105	0.494229
106	0.498028
107	0.500402
108	0.497689
109	0.479519
110	0.490571
111	0.475861
112	0.485554
113	0.489012
114	0.48786
115	0.513352
116	0.498232
117	0.492671
118	0.50752
119	0.492741
120	0.496062
121	0.501691
122	0.48942
123	0.489081
124	0.487385
125	0.503112
126	0.49708
127	0.495319
128	0.491924
129	0.496064
130	0.488536
131	0.50481
132	0.495314
133	0.501758
134	0.478432
135	0.487859
136	0.491113
137	0.480875
138	0.476738
139	0.483045
140	0.493149
141	0.476468
142	0.470636
143	0.480535
144	0.468061
145	0.466165
146	0.484264
147	0.509218
148	0.493417
149	0.485146
