0	0.340004
1	0.279113
2	0.252877
3	0.25172
4	0.266639
5	0.237147
6	0.182302
7	0.144134
8	0.11132
9	0.130099
10	0.136813
11	0.158708
12	0.178365
13	0.1743
14	0.154572
15	0.164132
16	0.130911
17	0.139861
18	0.149149
19	0.17681
20	0.161556
21	0.164607
22	0.127252
23	0.126913
24	0.129216
25	0.127186
26	0.129351
27	0.143049
28	0.176605
29	0.199654
30	0.183046
31	0.198027
32	0.175383
33	0.191586
34	0.193282
35	0.185758
36	0.204607
37	0.202572
38	0.216131
39	0.183116
40	0.166913
41	0.177964
42	0.160473
43	0.156607
44	0.17986
45	0.183993
46	0.199112
47	0.216942
48	0.200606
49	0.203722
50	0.200604
51	0.178638
52	0.143387
53	0.112132
54	0.119386
55	0.136334
56	0.137761
57	0.130504
58	0.150369
59	0.170095
60	0.137151
61	0.160674
62	0.173759
63	0.139725
64	0.125488
65	0.160946
66	0.148201
67	0.159793
68	0.139726
69	0.132404
70	0.0978966
71	0.0930852
72	0.0910498
73	0.0820335
74	0.108471
75	0.102915
76	0.0975588
77	0.111183
78	0.0951838
79	0.154504
80	0.156674
81	0.145489
82	0.115997
83	0.149078
84	0.143184
85	0.171388
86	0.172335
87	0.16664
88	0.177082
89	0.162711
90	0.166096
91	0.162639
92	0.154368
93	0.18359
94	0.177893
95	0.167658
96	0.176201
97	0.143387
98	0.118642
99	0.118506
100	0.12942
101	0.165216
102	0.156674
103	0.196605
104	0.179723
105	0.199452
106	0.194637
107	0.230097
108	0.237078
109	0.233689
110	0.236671
111	0.216469
112	0.196945
113	0.179656
114	0.186977
115	0.172537
116	0.18508
117	0.17898
118	0.202911
119	0.192401
120	0.181827
121	0.18942
122	0.190435
123	0.175927
124	0.180606
125	0.142031
126	0.132608
127	0.116267
128	0.133828
129	0.145964
130	0.136539
131	0.121758
132	0.115795
133	0.141758
134	0.115724
135	0.0839285
136	0.137148
137	0.101692
138	0.090506
139	0.122435
140	0.0941673
141	0.100742
142	0.0823664
143	0.0993852
144	0.11186
145	0.0947059
146	0.0983684
147	0.125082
148	0.146572
149	0.139861
