0	0.316615
1	0.311251
2	0.350636
3	0.346299
4	0.337144
5	0.33172
6	0.347042
7	0.328194
8	0.319653
9	0.332264
10	0.326975
11	0.311925
12	0.30989
13	0.309893
14	0.31552
15	0.323111
16	0.304265
17	0.310026
18	0.338975
19	0.339178
20	0.302975
21	0.307653
22	0.253555
23	0.271859
24	0.285145
25	0.286499
26	0.28128
27	0.307922
28	0.311587
29	0.295654
30	0.297419
31	0.325147
32	0.301687
33	0.286501
34	0.320535
35	0.30413
36	0.291386
37	0.290095
38	0.308806
39	0.30291
40	0.319249
41	0.295789
42	0.266772
43	0.254234
44	0.262233
45	0.277622
46	0.277959
47	0.271587
48	0.27084
49	0.273419
50	0.307179
51	0.307452
52	0.286298
53	0.276534
54	0.256672
55	0.246911
56	0.263316
57	0.257015
58	0.289483
59	0.296873
60	0.30413
61	0.297216
62	0.29328
63	0.289145
64	0.328197
65	0.336672
66	0.336672
67	0.327724
68	0.295112
69	0.310909
70	0.297757
71	0.303109
72	0.329755
73	0.324333
74	0.347992
75	0.328603
76	0.337146
77	0.313282
78	0.309077
79	0.299047
80	0.328875
81	0.344601
82	0.355925
83	0.331788
84	0.315992
85	0.356264
86	0.330639
87	0.318773
88	0.319383
89	0.327385
90	0.316532
91	0.339655
92	0.33247
93	0.327993
94	0.312538
95	0.301283
96	0.310569
97	0.300603
98	0.346503
99	0.365483
100	0.341011
101	0.348739
102	0.370097
103	0.395251
104	0.356469
105	0.336468
106	0.304196
107	0.305349
108	0.292126
109	0.312535
110	0.336466
111	0.343246
112	0.342161
113	0.355316
114	0.360873
115	0.367925
116	0.363722
117	0.345553
118	0.335384
119	0.343381
120	0.353348
121	0.34962
122	0.340266
123	0.325349
124	0.326568
125	0.310635
126	0.311517
127	0.291995
128	0.273553
129	0.272672
130	0.279113
131	0.293348
132	0.319448
133	0.347244
134	0.364058
135	0.375654
136	0.378906
137	0.375857
138	0.378432
139	0.369755
140	0.365416
141	0.332131
142	0.33979
143	0.35328
144	0.341347
145	0.336197
146	0.369278
147	0.338159
148	0.333212
149	0.321012
