0	0.0157248
1	0.122777
2	0.340743
3	0.504072
4	0.580009
5	0.613706
6	0.631403
7	0.628419
8	0.639744
9	0.638387
10	0.635132
11	0.633301
12	0.624892
13	0.631268
14	0.640016
15	0.634251
16	0.63276
17	0.636896
18	0.638796
19	0.641983
20	0.636151
21	0.633912
22	0.636896
23	0.635133
24	0.63954
25	0.643473
26	0.63737
27	0.644966
28	0.634657
29	0.633437
30	0.628012
31	0.63364
32	0.630859
33	0.631267
34	0.63859
35	0.639135
36	0.634725
37	0.632149
38	0.626926
39	0.635202
40	0.637981
41	0.634591
42	0.634659
43	0.621369
44	0.627946
45	0.634115
46	0.622519
47	0.620349
48	0.624486
49	0.627741
50	0.642932
51	0.638049
52	0.640762
53	0.626452
54	0.624146
55	0.623671
56	0.622451
57	0.623807
58	0.634726
59	0.636083
60	0.639474
61	0.640762
62	0.634252
63	0.641644
64	0.639066
65	0.632692
66	0.634251
67	0.62774
68	0.631538
69	0.637643
70	0.633708
71	0.632691
72	0.634725
73	0.637913
74	0.625299
75	0.631199
76	0.631335
77	0.631403
78	0.63988
79	0.638591
80	0.637641
81	0.629232
82	0.627877
83	0.626521
84	0.625979
85	0.630793
86	0.637981
87	0.643203
88	0.628623
89	0.627537
90	0.620891
91	0.625164
92	0.628285
93	0.627266
94	0.634929
95	0.629164
96	0.627809
97	0.629164
98	0.634658
99	0.6312
100	0.632284
101	0.625232
102	0.635268
103	0.632284
104	0.634386
105	0.640354
106	0.624282
107	0.627672
108	0.634319
109	0.638117
110	0.633708
111	0.638117
112	0.635743
113	0.625366
114	0.624146
115	0.629233
116	0.625367
117	0.623265
118	0.631608
119	0.642525
120	0.637235
121	0.630251
122	0.638252
123	0.630385
124	0.636014
125	0.638388
126	0.642185
127	0.634319
128	0.63493
129	0.626249
130	0.628351
131	0.631605
132	0.633437
133	0.634725
134	0.639202
135	0.628555
136	0.628692
137	0.6253
138	0.628489
139	0.630182
140	0.627469
141	0.633776
142	0.623807
143	0.638523
144	0.647135
145	0.639473
146	0.639066
147	0.642389
148	0.632352
149	0.6371
