0	0.0315236
1	0.0665764
2	0.0694901
3	0.0878591
4	0.106641
5	0.154166
6	0.172474
7	0.246437
8	0.293144
9	0.307179
10	0.317348
11	0.34067
12	0.368739
13	0.392603
14	0.418979
15	0.428605
16	0.436876
17	0.443858
18	0.440539
19	0.417077
20	0.414095
21	0.415112
22	0.41084
23	0.398906
24	0.417284
25	0.409824
26	0.415452
27	0.415384
28	0.410774
29	0.417891
30	0.42969
31	0.418705
32	0.432604
33	0.432941
34	0.446231
35	0.429754
36	0.419992
37	0.418433
38	0.419245
39	0.41464
40	0.408604
41	0.365145
42	0.391044
43	0.395654
44	0.400942
45	0.406161
46	0.406094
47	0.427926
48	0.425821
49	0.412264
50	0.423927
51	0.429621
52	0.425754
53	0.426772
54	0.420334
55	0.44874
56	0.434841
57	0.437822
58	0.44969
59	0.42528
60	0.441756
61	0.451656
62	0.43952
63	0.422029
64	0.421958
65	0.434367
66	0.429824
67	0.440467
68	0.449009
69	0.427045
70	0.428332
71	0.442096
72	0.422366
73	0.427994
74	0.437283
75	0.456129
76	0.43511
77	0.442501
78	0.440127
79	0.411789
80	0.453551
81	0.430571
82	0.425487
83	0.425688
84	0.420942
85	0.417281
86	0.426161
87	0.421212
88	0.414499
89	0.421419
90	0.434434
91	0.429483
92	0.403924
93	0.434436
94	0.420331
95	0.419857
96	0.435856
97	0.438773
98	0.419655
99	0.415655
100	0.395452
101	0.409688
102	0.416603
103	0.415516
104	0.415651
105	0.410296
106	0.386773
107	0.394228
108	0.392469
109	0.404871
110	0.421622
111	0.43342
112	0.430775
113	0.420468
114	0.426977
115	0.423246
116	0.434297
117	0.445621
118	0.43782
119	0.427655
120	0.409755
121	0.414029
122	0.411043
123	0.414705
124	0.410704
125	0.441687
126	0.426908
127	0.431315
128	0.449825
129	0.419993
130	0.403042
131	0.413279
132	0.401278
133	0.424536
134	0.418771
135	0.423586
136	0.419314
137	0.413754
138	0.416401
139	0.40928
140	0.40494
141	0.443655
142	0.447109
143	0.441076
144	0.423316
145	0.432264
146	0.434569
147	0.436605
148	0.424468
149	0.426229
