0	0.174302
1	0.489982
2	0.640169
3	0.710756
4	0.737948
5	0.743847
6	0.757003
7	0.760122
8	0.755714
9	0.751984
10	0.755985
11	0.762157
12	0.758291
13	0.762564
14	0.759105
15	0.756392
16	0.751645
17	0.753611
18	0.751577
19	0.75429
20	0.754222
21	0.751645
22	0.754358
23	0.752933
24	0.756663
25	0.756935
26	0.75924
27	0.759851
28	0.755239
29	0.760529
30	0.762224
31	0.75958
32	0.751848
33	0.754493
34	0.756256
35	0.757884
36	0.757002
37	0.762021
38	0.760529
39	0.760868
40	0.758155
41	0.755714
42	0.760597
43	0.7608
44	0.76453
45	0.756528
46	0.756595
47	0.758834
48	0.759715
49	0.758359
50	0.757274
51	0.75551
52	0.753815
53	0.752526
54	0.750966
55	0.755443
56	0.764327
57	0.764598
58	0.761072
59	0.759851
60	0.763649
61	0.767921
62	0.763038
63	0.767447
64	0.759173
65	0.755103
66	0.759037
67	0.76297
68	0.759308
69	0.752052
70	0.756663
71	0.749339
72	0.755714
73	0.765412
74	0.767107
75	0.760258
76	0.758155
77	0.75551
78	0.752323
79	0.757138
80	0.762428
81	0.756189
82	0.761004
83	0.757884
84	0.756256
85	0.758223
86	0.760732
87	0.763649
88	0.75395
89	0.755646
90	0.756528
91	0.753747
92	0.757274
93	0.752187
94	0.754697
95	0.75273
96	0.754629
97	0.75178
98	0.758427
99	0.756731
100	0.752662
101	0.761139
102	0.756189
103	0.759105
104	0.749067
105	0.755036
106	0.755171
107	0.763106
108	0.757002
109	0.758359
110	0.766361
111	0.756935
112	0.757002
113	0.755239
114	0.760665
115	0.76019
116	0.752187
117	0.748118
118	0.751509
119	0.748118
120	0.747711
121	0.750356
122	0.750695
123	0.75551
124	0.757613
125	0.757613
126	0.757477
127	0.753001
128	0.757816
129	0.760868
130	0.751577
131	0.756121
132	0.760732
133	0.758494
134	0.757884
135	0.753069
136	0.758834
137	0.757477
138	0.751712
139	0.753611
140	0.756121
141	0.764056
142	0.758766
143	0.760529
144	0.757002
145	0.759376
146	0.754561
147	0.752187
148	0.752595
149	0.753069
