0	0.000609507
1	0.0132197
2	0.021017
3	-0.0172218
4	0.022441
5	0.0541008
6	0.0473169
7	0.0755944
8	0.0757929
9	0.0624379
10	0.108675
11	0.107862
12	0.126437
13	0.149216
14	0.131319
15	0.119523
16	0.14237
17	0.166505
18	0.152201
19	0.146166
20	0.107862
21	0.0955239
22	0.0810818
23	0.0728133
24	0.0932856
25	0.102848
26	0.0925406
27	0.0613587
28	0.118506
29	0.0831842
30	0.0905721
31	0.0949136
32	0.0774235
33	0.0480013
34	0.0485406
35	0.0480663
36	0.0441991
37	0.06298
38	0.0797277
39	0.0942361
40	0.0959301
41	0.0859624
42	0.090235
43	0.0797262
44	0.0398636
45	-0.013017
46	-0.0132885
47	-0.0118651
48	-0.0292185
49	-0.044135
50	-0.0554555
51	-0.0602679
52	-0.0774211
53	-0.049967
54	-0.0488131
55	-0.0684033
56	-0.0543738
57	-0.0263089
58	0.0263743
59	0.0318624
60	0.0238624
61	0.0120668
62	-0.00799713
63	0.00881344
64	0.00284532
65	0.0019664
66	-0.00373045
67	0.0160669
68	0.0238637
69	0.0696929
70	0.0642683
71	0.0430507
72	0.0252889
73	0.0202034
74	-0.0303709
75	-0.0166107
76	0.0377607
77	0.0450147
78	0.0157301
79	0.0392525
80	0.040747
81	0.0231182
82	0.0287442
83	-0.0336287
84	-0.0456253
85	-0.093351
86	-0.0949799
87	-0.110845
88	-0.0854183
89	-0.0976927
90	-0.126371
91	-0.138439
92	-0.132537
93	-0.128402
94	-0.176402
95	-0.19288
96	-0.172132
97	-0.22203
98	-0.229756
99	-0.234433
100	-0.180336
101	-0.145891
102	-0.147929
103	-0.153963
104	-0.162166
105	-0.163385
106	-0.173826
107	-0.212333
108	-0.21335
109	-0.215655
110	-0.172401
111	-0.208606
112	-0.203724
113	-0.239926
114	-0.219927
115	-0.244603
116	-0.287992
117	-0.273822
118	-0.233622
119	-0.221553
120	-0.223521
121	-0.224876
122	-0.235247
123	-0.242027
124	-0.227116
125	-0.224265
126	-0.247995
127	-0.255382
128	-0.278164
129	-0.271111
130	-0.253214
131	-0.261624
132	-0.256265
133	-0.270093
134	-0.274977
135	-0.271992
136	-0.227045
137	-0.232265
138	-0.214163
139	-0.173553
140	-0.166912
141	-0.211046
142	-0.2223
143	-0.222164
144	-0.182096
145	-0.184198
146	-0.201484
147	-0.171453
148	-0.136472
149	-0.139724
