0	0.0971938	-0.0270373	-0.407393
1	0.147387	-0.0154203	-0.67565
2	0.142211	-0.0386295	-0.801016
3	0.123283	-0.0833223	-0.859379
4	0.100563	-0.0880866	-0.891067
5	0.103953	-0.0940522	-0.895113
6	0.105443	-0.114033	-0.898845
7	0.108765	-0.144351	-0.897506
8	0.106935	-0.196211	-0.897999
9	0.112633	-0.419933	-0.887151
10	0.0983978	-0.612988	-0.883629
11	0.076094	-0.721979	-0.881445
12	0.0628061	-0.767933	-0.881868
13	0.055144	-0.787714	-0.885602
14	0.0590077	-0.798547	-0.887222
15	0.0486341	-0.802493	-0.890251
16	0.0332455	-0.799193	-0.887926
17	0.0388049	-0.801923	-0.887081
18	0.0417875	-0.802957	-0.888208
19	0.0459918	-0.807253	-0.885249
20	0.045381	-0.804453	-0.887292
21	0.0522287	-0.803097	-0.885813
22	0.0445679	-0.800954	-0.886024
23	0.0479574	-0.795758	-0.886729
24	0.0552108	-0.797244	-0.888349
25	0.0512107	-0.804836	-0.888983
26	0.0455827	-0.807614	-0.892012
27	0.0445674	-0.805751	-0.887433
28	0.0529067	-0.804265	-0.885813
29	0.0489061	-0.806139	-0.887856
30	0.0547371	-0.804459	-0.886024
31	0.0533126	-0.80062	-0.888208
32	0.0571793	-0.797858	-0.881375
33	0.0510766	-0.797583	-0.884897
34	0.0557541	-0.795957	-0.885672
35	0.055144	-0.791219	-0.885602
36	0.0596184	-0.796151	-0.885883
37	0.0479574	-0.799263	-0.886729
38	0.0400257	-0.80076	-0.885813
39	0.0401628	-0.790912	-0.881445
40	0.0493816	-0.794401	-0.885249
41	0.056093	-0.797449	-0.886024
42	0.0546012	-0.802897	-0.88687
43	0.0489066	-0.806015	-0.886447
44	0.0582617	-0.81211	-0.887997
45	0.0558207	-0.807302	-0.889124
46	0.042059	-0.800884	-0.887222
47	0.0437545	-0.803942	-0.885461
48	0.0473475	-0.799721	-0.885954
49	0.0466022	-0.799662	-0.884615
50	0.0548054	-0.801934	-0.884545
51	0.0508736	-0.803495	-0.8837
52	0.0552116	-0.803484	-0.886236
53	0.0606344	-0.803086	-0.888349
54	0.0661941	-0.800496	-0.886799
55	0.0537879	-0.797707	-0.886306
56	0.0569751	-0.798822	-0.8837
57	0.0512127	-0.800835	-0.883347
58	0.0600946	-0.797664	-0.881164
59	0.0577224	-0.78787	-0.879403
60	0.0508741	-0.797529	-0.882291
61	0.054874	-0.797594	-0.882361
62	0.052975	-0.795898	-0.884334
63	0.0501944	-0.805557	-0.887222
64	0.0528384	-0.803285	-0.887292
65	0.0598231	-0.7974	-0.88215
66	0.0606364	-0.796749	-0.882713
67	0.0547373	-0.802644	-0.88532
68	0.0470772	-0.797395	-0.883418
69	0.0508738	-0.792334	-0.882995
70	0.0442298	-0.799861	-0.883559
71	0.0336549	-0.798186	-0.880459
72	0.0421271	-0.806015	-0.886447
73	0.049314	-0.799662	-0.884615
74	0.0509422	-0.79565	-0.881516
75	0.0488393	-0.797777	-0.885108
76	0.046872	-0.802111	-0.88856
77	0.0592793	-0.805821	-0.886236
78	0.0497887	-0.793367	-0.884122
79	0.0518889	-0.798348	-0.888278
80	0.0520924	-0.798154	-0.888067
81	0.0514144	-0.798154	-0.888067
82	0.0520253	-0.80329	-0.886024
83	0.0422632	-0.805762	-0.884897
84	0.0468052	-0.798423	-0.885813
85	0.0472806	-0.797201	-0.883207
86	0.0503305	-0.800631	-0.885672
87	0.0481611	-0.798423	-0.885813
88	0.0500595	-0.797906	-0.885249
89	0.0531102	-0.801734	-0.885602
90	0.0541953	-0.806542	-0.884474
91	0.0475504	-0.801987	-0.887151
92	0.0506701	-0.807194	-0.883911
93	0.0520931	-0.802057	-0.885954
94	0.0488388	-0.804911	-0.886517
95	0.054196	-0.802268	-0.882361
96	0.0581271	-0.799139	-0.88532
97	0.0660597	-0.789216	-0.883418
98	0.062467	-0.797465	-0.88222
99	0.0604332	-0.799802	-0.88222
100	0.0558893	-0.800625	-0.88694
101	0.047822	-0.801083	-0.886165
102	0.0457198	-0.800103	-0.887644
103	0.0530413	-0.800878	-0.88849
104	0.0552116	-0.795306	-0.886236
105	0.0609062	-0.799198	-0.886658
106	0.0564326	-0.794665	-0.884263
107	0.0588728	-0.792064	-0.885249
108	0.0532465	-0.793825	-0.883347
109	0.0615178	-0.796555	-0.882502
110	0.0634836	-0.803107	-0.883277
111	0.0661275	-0.793825	-0.883347
112	0.0609077	-0.790649	-0.882432
113	0.0545346	-0.785711	-0.883418
114	0.0447716	-0.786093	-0.885108
115	0.0485685	-0.794407	-0.883981
116	0.0477551	-0.792721	-0.883418
117	0.0436181	-0.797831	-0.887715
118	0.0495165	-0.804389	-0.887222
119	0.057584	-0.802117	-0.887292
120	0.0545334	-0.802962	-0.88694
121	0.0543972	-0.803215	-0.88849
122	0.0576536	-0.798698	-0.882291
123	0.051753	-0.802628	-0.889124
124	0.0487712	-0.799656	-0.885883
125	0.0379909	-0.799839	-0.888631
126	0.0423306	-0.797642	-0.886236
127	0.0444317	-0.79887	-0.887574
128	0.0539918	-0.798558	-0.884686
129	0.055348	-0.797912	-0.883981
130	0.0572457	-0.79466	-0.885531
131	0.052501	-0.796749	-0.882713
132	0.0532465	-0.796162	-0.883347
133	0.0559573	-0.795241	-0.886165
134	0.0555509	-0.794337	-0.885179
135	0.0550081	-0.796668	-0.886447
136	0.0510087	-0.799985	-0.884968
137	0.0453141	-0.800765	-0.884545
138	0.0478898	-0.801018	-0.886095
139	0.0445013	-0.795451	-0.882573
140	0.0514842	-0.795257	-0.882361
141	0.0409073	-0.796415	-0.884897
142	0.0503984	-0.794724	-0.885602
143	0.0562962	-0.799069	-0.886517
144	0.0562284	-0.801471	-0.886588
145	0.0564994	-0.798353	-0.88701
146	0.0627368	-0.801083	-0.886165
147	0.0626702	-0.792075	-0.882713
148	0.0522961	-0.793809	-0.887151
149	0.046195	-0.79018	-0.885742
