0.0001	0.86314	0.0593244	0.89652
0.0011	0.0206825	0.868975	0.94745
0.0021	0.0210894	0.868588	0.947027
0.0031	0.862258	0.0596529	0.895604
0.0041	0.816141	0.764639	0.847704
0.0051	0.852018	0.0720959	0.884968
0.0061	0.836623	0.0772921	0.868977
0.0071	0.816006	0.0851697	0.848267
0.0081	0.115643	0.676641	0.812905
0.0091	0.17613	0.552058	0.772612
0.0101	0.733541	0.142604	0.774057
0.0111	0.255672	0.137712	0.719041
0.0121	0.253512	0.11083	0.686785
0.0131	0.274465	0.0612311	0.66978
0.0141	0.272642	0.0463284	0.645798
0.0151	0.560763	0.0545227	0.651478
0.0161	0.278412	0.0817835	0.608669
0.0171	0.250483	0.0929774	0.594908
0.0181	0.186963	0.0917932	0.570767
0.0191	0.231368	0.0301931	0.557932
0.0201	0.147444	0.0608939	0.537196
0.0211	0.0944982	0.0422919	0.502443
0.0221	0.136125	0.0546378	0.492486
0.0231	0.125889	0.0509498	0.448595
0.0241	0.0999228	0.0478861	0.428415
0.0251	0.0210125	0.0754424	0.354836
0.0261	0.12562	0.0268235	0.318933
0.0271	0.0796584	0.0153125	0.242995
0.0281	0.0554577	0.0403274	0.161627
0.0291	0.00298493	0.0156193	0.0651703
0.0301	0.00393366	0.0134551	0.0266835
0.0311	0.0252847	0.0294349	0.0479781
0.0321	0.00366164	0.00864162	0.0285511
0.0331	0.0312543	0.0256931	0.027855
0.0341	0.0153912	0.0152104	0.00770926
0.0351	0.0195225	0.00541665	0.0136902
0.0361	0.0256941	0.00895924	0.0236318
0.0371	0.00338788	0.0138482	0.00210155
0.0381	0.0109827	0.0130458	0.0160358
0.0391	0.00216985	0.00240675	0.0117471
0.0401	0.0275938	0.00803305	0.0253484
0.0411	0.00528881	0.00370974	0.0239513
0.0421	0.0231169	0.0076725	0.0284185
0.0431	0.0398627	0.0204544	0.0314409
0.0441	0.0113898	0.0288806	0.0412827
0.0451	0.0212197	0.0176546	0.00436073
0.0461	0.0102377	0.0495826	0.0176853
0.0471	0.002305	0.0187584	0.00903762
0.0481	0.00596601	0.0188876	0.0281678
0.0491	0.00379653	0.0501749	0.00942421
